stock_ticker,date,ret_eom,permno,exchcd,shrcd,mspread,year,month,size_port,rf,stock_exret,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,year_month,form_type,sentiment,predicted_return,weight
MSFT,2006-01-31,20060131,10107,11,3,0.00226684,2006,1,B,0.0035,0.0729818341,59491810,MICROSOFT,0.33,0.33,0.01,0.33,26.149999619,270217.59541,0.0127429028,-0.050261199,0.0636424459,-0.055274591,0.0788962579,0.120817651,0.1554588132,0.0485119691,-0.028357439,0.3907226619,-0.016467014,0.0018394257,0.074414958,0.0056500273,-0.233512648,0.0801683182,-0.267808837,0.1662707838,,0.4027146131,0.0545454545,0.0009884911,-0.01703029,-0.165360446,0.0142907576,0.0269434442,-0.012652687,0.0206312222,,,0.0,-0.182390736,0.0048859705,-0.377179976,0.4182668141,0.486789522,0.396257855,,0.2546814923,1.6057506754,-0.069872202,-0.069872202,0.0,-0.061441785,-0.355067733,-0.243832521,-1.409090909,,0.3143684248,0.4875860886,3.8390582787,0.1554237459,0.5330932712,0.0093376088,0.0677966102,3.0,,-0.000476247,-0.010416411,-0.088664422,0.0935213087,0.0781035611,0.0558279894,0.0399907813,0.0258615207,0.2513761209,0.227365827,-0.142419671,0.02507846,0.0532679126,-0.174842582,0.5896834108,-0.279163618,0.2566322831,0.3731180119,,0.3037266341,1.3569446711,0.2344842194,0.33481607,0.0761753299,1.4717863452,0.1381483794,0.6575429217,0.5158695104,0.5966673522,,-7.121535372,8.7071306597,68509.75643,-651.5387478,-0.347556145,0.0283041391,0.262066576,0.1780602034,0.0,-0.139705928,0.1472442975,0.0453486383,0.0614504765,0.0584454909,0.1666249747,0.1551194323,0.0228852603,0.0445827495,0.0753914771,0.1788142915,18.121145153,1.199449704,0.0069087486,0.2781850486,0.8677827051,0.8326893296,0.0044106,-0.31248429,0.44131978,-0.19798878,0.0041102,0.34988377,0.00414729,0.20554159,0.00341094,0.00758667,0.00459224,0.2953008,0.0039726,1742137040.45523,0.35929503,0.00619716,0.35716899,0.00391114,0.00402454,4.09e-06,0.00760628,0.92862215,0.76635382,0.00301369,0.69091526,0.9445174211,0.3764088898,252,1.4831110112,1.6910522708,-0.175902844,1.5324601038,2006-01,,0.0,0.020900022065931376,-0.02
MSFT,2006-08-31,20060831,10107,11,3,0.00514518,2006,8,B,0.0042,0.0677036311,59491810,MICROSOFT,0.31,0.31,0.01,0.35,24.059999466,242091.71463,0.0146915508,-0.060504202,0.0755250188,0.0326180384,-0.031363046,-0.166219008,-0.084094598,-0.078190333,0.0270286597,-0.121009772,0.07223735,-0.00901947,-0.03748926,0.0032156714,0.0087363259,0.0955831342,-0.014427412,2.2735294118,,0.3590119522,0.2144444444,0.0115625093,-0.01703029,-0.165360446,0.0420767643,0.0333263529,0.0087504113,0.0081371347,,,0.0,0.0,-0.012459987,-0.07980076,0.400900584,0.5482843211,0.3894007838,,0.3204481659,2.3669343672,-0.241571185,-0.241571185,0.0,-0.024351572,-0.120852201,-0.024351572,-0.120852201,,0.3682801328,0.6405666684,5.9040432013,0.1497924435,0.5207766177,0.0093376088,0.0677966102,6.0,,-0.000476247,-0.019597533,0.3248484848,0.1330561331,0.0673407528,0.0442630507,0.0130766945,0.0047964579,0.2883567176,-1.37955308,-0.148623048,-0.000307002,0.0809559162,1.2420964064,-0.280321099,-0.042910909,0.3682384006,0.5530743116,,0.392802716,1.3261821691,0.2258503605,0.3650492117,0.010278878,1.5903230411,0.1461947586,0.6575429217,1.2383028601,0.7808826858,,-7.1174022,8.3882966585,118226.38644,-83.80253519,0.2343443973,0.0528353893,0.2761515408,0.1736449348,0.0,-0.143813265,0.176127465,0.0556442009,0.062368925,0.0578541072,0.0950837993,0.0811138871,0.0263825634,0.0348424803,0.0869276945,0.1765198806,17.761864742,1.0712189446,-0.11078507,-0.605088538,0.7643119566,0.7797028436,0.01533795,1.7954849,-0.07681101,1.08849765,0.01558413,1.88398733,0.01584177,2.12188586,0.02366311,0.04463897,0.017868,0.52514459,0.00358326,1916864050.96961,0.71021837,0.0076414,0.74063222,0.00375159,0.00391844,5.32e-06,0.01196831,0.85440339,0.78827636,0.00608906,0.70005428,1.2849070373,1.7981679471,259,1.5127391913,1.6713259767,0.2559746699,1.2421760033,2006-08,,0.0,0.020900022065931376,-0.02
MSFT,2007-04-30,20070430,10107,11,3,0.00587301,2007,4,B,0.0044,0.0698734,59491810,MICROSOFT,0.46,0.46,0.01,0.49,27.870000839,266771.64803,0.0141607467,-0.063863081,0.0803987985,-0.0106496,-0.053248509,0.0371585813,0.2217006759,0.0503026198,-0.048420486,0.0343766925,-0.112458639,0.0155298269,0.0042929724,0.0026030663,-0.085471999,0.1242439266,1.0845070423,2.4724517906,,0.3887800098,0.9777282851,0.0274658016,-0.025460868,-0.078351078,0.0573951097,0.0757413471,-0.018346237,-0.025017596,,,0.0,0.0,0.0195091349,-0.187073477,0.389133886,0.5841570524,0.4073354347,,0.3583280242,4.1339892246,-0.34105028,-0.34105028,0.0,-0.018361539,-0.092764378,-0.018361539,-0.092764378,0.0597380426,0.4098601463,0.6629633961,10.623565238,0.1511509966,0.4870704165,-0.0438047,0.1515151515,8.0,,0.0259125891,-0.014062683,0.5928251121,0.1098449851,0.0867245163,0.0499734184,0.0214434189,0.0056184089,0.305095327,-2.618955548,-0.100968462,-0.030756458,0.0762453461,0.3521185029,-0.253144714,0.5040540625,0.3557275195,0.5342279813,,0.3725196608,1.4495207174,0.2162989258,0.388973896,-0.02056822,1.8103099637,0.1091819287,0.653687817,0.73171423,0.6932075789,,-6.98507131,7.1077612569,103282.72007,-82.45130801,0.635078397,0.0442570524,0.2449810558,0.1353254751,0.0,-0.119323025,0.1700030732,0.0484909101,0.0529891392,0.0463317601,0.1025558758,0.0969893172,0.0256961339,0.018170624,0.0790245502,0.1643829758,18.164138119,0.9760098672,-0.047934632,-0.143926849,0.7756089216,0.8396069997,0.00832095,0.15170833,0.03451081,0.71234329,0.00846908,0.01754702,0.00826443,0.24354517,0.01709481,0.02544911,0.0126494,0.36785611,0.00469261,1797302365.90979,0.33241016,0.00630085,0.32573651,0.00449457,0.00417708,3.95e-06,0.01218483,0.89298307,0.98211484,0.0071393,0.68491328,1.3076103555,1.2580405919,267,1.597882802,1.6619525495,0.7065404698,1.1896459547,2007-04,,0.0,0.020900022065931376,-0.02
AAPL,2007-04-30,20070430,14593,11,3,0.00500055,2007,4,B,0.0044,0.0697577744,3783310,APPLE INC,0.02,0.02,0.0,0.0311,92.910003662,80338.629797,0.0,0.0182586188,-0.018093926,0.0980971903,-0.002710936,0.0991166082,0.4773878197,0.3490114669,0.0817920497,4.2995354745,0.1222895086,0.0301607979,-0.037555135,0.0489226671,0.4894814302,0.3864762041,1.5269230769,0.6363636364,-1.0,2.1118092476,3.006097561,0.0061028771,0.0,-0.061145016,0.1371694275,0.173612322,-0.036442895,0.083987213,0.0086602732,0.0753269398,0.0,-0.061145016,0.0202848009,0.150595757,0.1269997411,0.3375646614,0.2095786109,0.2569030391,0.1918958032,,-0.002150538,-0.002150538,0.0,-0.01342633,-0.116138763,-0.074571346,-0.645047763,-0.010908146,0.9678698053,1.3433718181,,0.0368625421,0.5876198779,0.1552823617,0.181916446,8.0,0.0579170635,0.0605142412,0.0491410488,2.7329545455,0.3151169114,0.0555726443,0.0358607913,-0.004675103,-0.004947752,0.0994129613,-0.290768569,-0.669668826,0.0160581882,0.2775357611,-0.3168713,-1.09622522,0.5381247673,0.2921651805,0.5027962947,0.34252637,0.3121634491,1.416792358,0.1290322581,0.1961522813,-0.09042926,1.6599131693,0.0836584549,0.7789590235,0.6832110097,1.2690026838,4.0,-5.73109983,8.1226019298,20622.169533,-17.77375215,0.8866339984,0.0331078963,0.2141560049,0.1290163901,0.0,-0.125842325,0.2404198335,0.0247577038,0.0276330329,0.0194551488,0.0044187958,0.0004605505,0.0088624862,,0.0379161605,0.2569906272,18.359650697,1.4441565648,-0.423443878,-0.620083493,0.4139993684,0.831566817,0.01180245,0.79546073,0.07678672,0.48726789,0.01112103,1.1045618,0.01125935,0.82137106,0.02465196,0.02895635,0.01509868,0.01167135,0.00032674,2552363833.49051,0.57986187,0.0343013,0.53430723,0.00020004,0.00015039,5.56e-06,0.02073791,0.95684866,1.09564917,0.00492807,0.4428112,1.4153123424,1.0836549162,327,1.5820159751,0.9961134426,1.3468136036,1.1220097349,2007-04,,0.0,0.020900022065931376,-0.02
MSFT,2007-02-28,20070228,10107,11,3,0.00388052,2007,2,B,0.0038,-0.08772743,59491810,MICROSOFT,0.46,0.46,0.01,0.49,30.86000061,302190.81602,0.0123380885,-0.052359981,0.0679861161,0.0334896185,0.0435982089,0.2496520596,0.2499419676,0.0759220464,-0.166219008,0.0096203822,-0.042273492,0.0150545399,-0.040565305,0.0062060793,-0.085471999,0.1242439266,1.0845070423,2.4724517906,,0.3887800098,0.9777282851,0.0274658016,-0.025460868,-0.078351078,0.0573951097,0.0757413471,-0.018346237,-0.025017596,,,0.0,0.0,0.0195091349,-0.187073477,0.389133886,0.5841570524,0.4073354347,,0.3583280242,4.1339892246,-0.34105028,-0.34105028,0.0,-0.018361539,-0.092764378,-0.018361539,-0.092764378,0.0597380426,0.4098601463,0.6629633961,10.623565238,0.1511509966,0.4870704165,-0.0438047,0.1515151515,8.0,,0.0259125891,-0.014062683,0.5928251121,0.1098449851,0.0867245163,0.0499734184,0.0214434189,0.0056184089,0.305095327,-2.618955548,-0.100968462,-0.030756458,0.0762453461,0.3521185029,-0.253144714,0.5040540625,0.3557275195,0.5342279813,,0.3725196608,1.4495207174,0.2162989258,0.388973896,-0.02056822,1.8103099637,0.1091819287,0.653687817,0.73171423,0.6932075789,,-6.98507131,7.1077612569,103282.72007,-82.45130801,0.635078397,0.0442570524,0.2162673269,0.1194642527,0.0,-0.105337417,0.1500773604,0.0428073896,0.0467783905,0.0409013092,0.0905355112,0.0856213976,0.0226843426,0.0157901269,0.0686717018,0.157754618,18.3011771,0.9745529563,0.0072576229,1.4843733496,0.7697302447,0.8392378693,0.0075862,0.82035817,0.25567466,1.73508272,0.00791864,0.57525361,0.00646231,0.09790089,0.01706272,0.03506409,0.01171344,0.97392048,0.00401457,1656736852.70354,0.40702501,0.00594051,0.38918973,0.00440254,0.00414216,3.59e-06,0.01187004,0.98878569,0.80671979,0.00531209,0.69292419,1.3540182638,1.3280627151,265,1.6032129774,1.6600777857,0.7043442886,1.204823631,2007-02,,0.0,0.020900022065931376,-0.02
AAPL,2007-02-28,20070228,14593,11,3,0.0045888,2007,2,B,0.0038,-0.016864303,3783310,APPLE INC,0.02,0.02,0.0,0.0311,85.730003357,73888.546643,0.0,0.0156290507,-0.015508177,0.0104904175,0.0463738787,0.2483813646,0.2052848051,0.1235597118,-0.241557431,5.1092237965,-0.092967875,0.0258890516,0.0375225395,0.045411716,0.4894814302,0.3864762041,1.5269230769,0.6363636364,-1.0,2.1118092476,3.006097561,0.0061028771,0.0,-0.061145016,0.1371694275,0.173612322,-0.036442895,0.083987213,0.0086602732,0.0753269398,0.0,-0.061145016,0.0202848009,0.150595757,0.1269997411,0.3375646614,0.2095786109,0.2569030391,0.1918958032,,-0.002150538,-0.002150538,0.0,-0.01342633,-0.116138763,-0.074571346,-0.645047763,-0.010908146,0.9678698053,1.3433718181,,0.0368625421,0.5876198779,0.1552823617,0.181916446,8.0,0.0579170635,0.0605142412,0.0491410488,2.7329545455,0.3151169114,0.0555726443,0.0358607913,-0.004675103,-0.004947752,0.0994129613,-0.290768569,-0.669668826,0.0160581882,0.2775357611,-0.3168713,-1.09622522,0.5381247673,0.2921651805,0.5027962947,0.34252637,0.3121634491,1.416792358,0.1290322581,0.1961522813,-0.09042926,1.6599131693,0.0836584549,0.7789590235,0.6832110097,1.2690026838,4.0,-5.73109983,8.1226019298,20622.169533,-17.77375215,0.8866339984,0.0331078963,0.2328507026,0.1402788452,0.0,-0.136827701,0.2614072258,0.0269189217,0.0300452519,0.0211534814,0.0048045335,0.0005007542,0.0096361349,,0.0417507162,0.2160209284,18.274653302,1.4790928027,-0.568331642,-0.584613632,0.4271219285,0.7718055157,0.02851317,1.19305494,-0.1921456,2.72508382,0.02392977,0.98441683,0.0295513,2.0227283,0.03820002,0.08307006,0.02912211,0.95736066,6.641e-05,2479519657.64185,0.60378745,0.0358569,0.51871897,0.00014619,0.00012481,6.32e-06,0.02217192,0.88290427,0.82479438,0.00541707,0.4479899,1.6554948038,1.5722198856,325,1.56449248,0.9843205164,1.3496859143,1.0574468813,2007-02,,0.0,0.020900022065931376,-0.02
MSFT,2007-01-31,20070131,10107,11,3,0.00531209,2007,1,B,0.0044,0.0290896185,59491810,MICROSOFT,0.23,0.23,0.02,0.26,29.86000061,291941.22597,0.0127712591,-0.053841975,0.0695512165,0.0170299727,0.077148089,0.2688055348,0.0907989194,0.1388165235,-0.127488846,-0.098069403,0.0764818341,0.0081669844,-0.031647039,0.002785749,-0.017199746,0.1129486277,0.9433497537,2.0101832994,,0.3757728275,0.771043771,0.0141816458,-0.025460868,-0.078351078,0.055505266,0.0799603431,-0.024455077,0.0040375304,,,0.0,-0.103811946,0.0185209133,-0.115105536,0.3970236213,0.5405692774,0.387373019,,0.3141581887,2.9582702339,-0.245786456,-0.245786456,0.0,-0.025935026,-0.143265339,-0.129746972,-0.716723549,-0.046444962,0.3694268431,0.6307438111,7.4511189635,0.148683438,0.4908401224,-0.0438047,0.1515151515,7.0,,0.0259125891,-0.005989517,0.4229035167,0.1616966834,0.0672724678,0.0423011338,-0.010831093,-0.013526856,0.2719025245,-2.085387135,-0.26971377,-0.005461777,0.0827265323,2.5042976431,-2.578897988,0.3671268556,0.3552213514,0.5312716232,,0.3807103015,1.4494801175,0.2069629438,0.361437993,-0.027521276,1.7354129264,0.1498899935,0.653687817,0.9378891349,0.7539186613,,-6.908368764,6.3641986924,105547.29499,-84.18954055,0.2035506343,0.0388121103,0.2383938746,0.1373701157,0.0,-0.117013279,0.1516812155,0.0431559467,0.0493386981,0.0439335005,0.0781013367,0.0709046827,0.0225524846,0.0230545224,0.0720419882,0.1822654249,18.156731655,0.9778725092,0.0804058651,1.8641721901,0.7690642007,0.831502941,0.00635705,0.58639625,-0.33142892,-0.03302184,0.00667404,0.43302373,0.00591346,0.51770132,0.01208865,0.0190641,0.00845975,0.71700489,0.00421143,1584983445.68804,0.42263886,0.00593104,0.41686602,0.00431871,0.00412212,4.54e-06,0.01204183,0.98906923,0.82954437,0.00224632,0.69051155,1.3448645795,0.9258901512,264,1.5377231695,1.661183147,0.4142307449,1.1987825844,2007-01,,0.0,0.020900022065931376,-0.02
AAPL,2007-01-31,20070131,14593,11,3,0.00541707,2007,1,B,0.0044,0.0060904175,3783310,APPLE INC,0.02,0.02,0.0,0.0311,84.839996338,72981.06165,0.0,0.0172690473,-0.017121632,-0.074405491,0.1906988775,0.6004889795,0.4614158565,0.2750035442,-0.168590893,5.5652970522,0.050354749,0.0164837523,0.0951613666,0.041953922,0.4410755149,0.4406093787,1.7264573991,0.103626943,-1.0,2.0591406908,2.5764705882,0.0013232764,-0.000121202,0.1969526448,0.0969299987,0.1257112611,-0.028781262,0.0999735345,0.0143575493,0.0856159852,0.0,0.0,0.0150191875,0.1752679635,0.1245869134,0.3593357152,0.2113272463,0.2534604737,0.1922485389,14.688311688,0.0003969829,0.0003969829,0.0,-0.002778881,-0.0224,-0.002778881,-0.0224,0.0146834477,1.0377133783,1.4183266932,117.8961039,0.0374531835,0.6071192272,0.3431516843,0.2244263704,8.0,0.0819031274,0.0538710908,0.0555815952,2.4742857143,0.2414772727,0.0516298403,0.0339299835,0.0026884472,0.0023801862,0.109487892,0.1859037118,-0.35094236,0.0081745952,0.3556471887,-0.750340965,-0.398740972,0.4511096001,0.3005339436,0.5178299008,0.347972973,0.3045385202,1.3728,0.1268360461,0.2085483658,-0.085406517,1.5496770225,0.079862505,0.7830561731,0.7048475614,1.2322416095,4.0,-5.831266835,7.8720837973,19734.422445,-17.51320731,1.0412755359,0.0351227105,0.2070948224,0.1336374092,0.0,-0.125731249,0.2487768688,0.0256915967,0.0262670884,0.01793616,0.0048505735,-8.2213e-05,0.0093174857,0.0024136016,0.0387430078,0.2013816645,18.327610308,1.4552680851,-0.509762367,0.0418534984,0.4086247827,0.8067927684,0.01964807,1.49678468,-0.08130561,2.39257785,0.01895656,0.95439413,0.01889241,0.9107038,0.02245392,0.04909105,0.01985691,1.11258619,0.00016906,2064755484.14859,0.39528669,0.03265492,0.39088344,0.00018224,0.00013733,7.81e-06,0.02203518,0.92408233,0.99557395,0.00511505,0.45046154,1.6304502488,0.9254045377,324,1.5623851984,0.9267023499,1.3906644083,1.0698892425,2007-01,,0.0,0.020900022065931376,-0.02
MSFT,2006-11-30,20061130,10107,11,3,0.00259398,2006,11,B,0.0042,0.0219233561,59491810,MICROSOFT,0.23,0.23,0.02,0.26,28.709999084,282232.4976,0.0127447554,-0.076490271,0.0932652761,0.04972573,0.1407223268,0.1409869641,-0.01786398,0.078872864,0.0653712824,0.0069718916,0.0801556185,0.0061718857,0.0587860034,-0.00291037,-0.017199746,0.1129486277,0.9433497537,2.0101832994,,0.3757728275,0.771043771,0.0141816458,-0.025460868,-0.078351078,0.055505266,0.0799603431,-0.024455077,0.0040375304,,,0.0,-0.103811946,0.0185209133,-0.115105536,0.3970236213,0.5405692774,0.387373019,,0.3141581887,2.9582702339,-0.245786456,-0.245786456,0.0,-0.025935026,-0.143265339,-0.129746972,-0.716723549,-0.046444962,0.3694268431,0.6307438111,7.4511189635,0.148683438,0.4908401224,-0.0438047,0.1515151515,7.0,,0.0259125891,-0.005989517,0.4229035167,0.1616966834,0.0672724678,0.0423011338,-0.010831093,-0.013526856,0.2719025245,-2.085387135,-0.26971377,-0.005461777,0.0827265323,2.5042976431,-2.578897988,0.3671268556,0.3552213514,0.5312716232,,0.3807103015,1.4494801175,0.2069629438,0.361437993,-0.027521276,1.7354129264,0.1498899935,0.653687817,0.9378891349,0.7539186613,,-6.908368764,6.3641986924,105547.29499,-84.18954055,0.2035506343,0.0388121103,0.2465945651,0.1420956139,0.0,-0.121038507,0.1568990119,0.0446405007,0.0510359371,0.0454448021,0.0807880035,0.0733437863,0.0233282845,0.023956803,0.0748614822,0.1802041617,18.116256848,1.0062647456,-0.008391856,0.8768989989,0.7777116679,0.8184252038,0.00599774,0.29036049,0.96096709,1.00082403,0.00629763,0.33539738,0.00608242,0.31999983,0.01276917,0.0246913,0.00772985,1.72765328,0.00415247,1765861906.9337,0.47699016,0.00718082,0.49217561,0.00373333,0.00407728,5.14e-06,0.01199826,1.0,0.84334551,0.00446263,0.69593794,1.3496731341,0.9848145067,262,1.5328841502,1.6650963417,0.4069045046,1.1976967118,2006-11,,0.0,0.020900022065931376,-0.02
AAPL,2006-11-30,20061130,14593,11,3,0.00653513,2006,11,B,0.0042,0.1262884255,3783310,APPLE COMPUTER,0.03,0.03,0.0,0.0407,81.080001831,69344.725606,0.0,0.0184406098,-0.018272637,0.0532605648,0.1327252025,0.0936213193,0.0194676388,0.3366904618,0.0890779825,5.5592259368,0.1776349992,0.0214186257,0.0926484484,0.0422620576,0.4410755149,0.4406093787,1.7264573991,0.103626943,-1.0,2.0591406908,2.5764705882,0.0013232764,-0.000121202,0.1969526448,0.0969299987,0.1257112611,-0.028781262,0.0999735345,0.0143575493,0.0856159852,0.0,0.0,0.0150191875,0.1752679635,0.1245869134,0.3593357152,0.2113272463,0.2534604737,0.1922485389,14.688311688,0.0003969829,0.0003969829,0.0,-0.002778881,-0.0224,-0.002778881,-0.0224,0.0146834477,1.0377133783,1.4183266932,117.8961039,0.0374531835,0.6071192272,0.3431516843,0.2244263704,8.0,0.0819031274,0.0538710908,0.0555815952,2.4742857143,0.2414772727,0.0516298403,0.0339299835,0.0026884472,0.0023801862,0.109487892,0.1859037118,-0.35094236,0.0081745952,0.3556471887,-0.750340965,-0.398740972,0.4511096001,0.3005339436,0.5178299008,0.347972973,0.3045385202,1.3728,0.1268360461,0.2085483658,-0.085406517,1.5496770225,0.079862505,0.7830561731,0.7048475614,1.2322416095,4.0,-5.831266835,7.8720837973,19734.422445,-17.51320731,1.0412755359,0.0351227105,0.2179545721,0.1406451596,0.0,-0.132324411,0.2618223642,0.0270388264,0.0276444961,0.018876706,0.0051049304,-8.6524e-05,0.0098060811,0.0025594692,0.0410844666,0.2497499478,18.274871663,1.5049861643,-0.31869846,-0.228862657,0.409406735,0.8229861777,0.01536358,2.66973424,-0.2409768,1.41896583,0.01527684,2.05924069,0.01598913,2.07545354,0.02723026,0.05984166,0.01844657,1.32236959,0.00035562,1862289567.54759,0.36340187,0.03289268,0.36030095,0.00018836,0.0001478,9.35e-06,0.02216258,0.94730809,0.94786588,0.00491254,0.46314643,1.6934491383,1.1139041207,322,1.5563420595,0.934751665,1.3939411522,1.050493764,2006-11,,0.0,0.020900022065931376,-0.02
MSFT,2006-10-31,20061031,10107,11,3,0.00446263,2006,10,B,0.0041,0.04562573,59491810,MICROSOFT,0.31,0.31,0.01,0.35,27.350000381,268577.00375,0.013392748,-0.077472922,0.0943298813,0.0642023161,0.1068670248,-0.048420486,-0.006531401,0.0126035084,0.050832501,0.1456667752,-0.001165907,0.0089382392,0.079118835,-0.001632127,0.0087363259,0.0955831342,-0.014427412,2.2735294118,,0.3590119522,0.2144444444,0.0115625093,-0.01703029,-0.165360446,0.0420767643,0.0333263529,0.0087504113,0.0081371347,,,0.0,0.0,-0.012459987,-0.07980076,0.400900584,0.5482843211,0.3894007838,,0.3204481659,2.3669343672,-0.241571185,-0.241571185,0.0,-0.024351572,-0.120852201,-0.024351572,-0.120852201,,0.3682801328,0.6405666684,5.9040432013,0.1497924435,0.5207766177,0.0093376088,0.0677966102,6.0,,-0.000476247,-0.019597533,0.3248484848,0.1330561331,0.0673407528,0.0442630507,0.0130766945,0.0047964579,0.2883567176,-1.37955308,-0.148623048,-0.000307002,0.0809559162,1.2420964064,-0.280321099,-0.042910909,0.3682384006,0.5530743116,,0.392802716,1.3261821691,0.2258503605,0.3650492117,0.010278878,1.5903230411,0.1461947586,0.6575429217,1.2383028601,0.7808826858,,-7.1174022,8.3882966585,118226.38644,-83.80253519,0.2343443973,0.0528353893,0.2489193009,0.1565212189,0.0,-0.129631352,0.1587589384,0.0501569375,0.0562185138,0.0521489175,0.0857072634,0.0731149716,0.0237808893,0.0308948023,0.0770787245,0.1767584137,17.916832589,1.0272276901,-0.007952416,-0.104386783,0.7722885373,0.8124913956,0.00766537,0.28609769,-0.1999563,1.22618274,0.00770596,0.5821803,0.00738638,0.52555631,0.0136244,0.01974935,0.00844239,0.0558757,0.0040852,1821811731.52253,0.76415999,0.00744875,0.77292397,0.00365405,0.00400844,5.4e-06,0.01207237,0.97123581,0.87593068,0.00371345,0.6954089,1.2877444172,1.0330400438,261,1.5016043662,1.6704245901,0.2459292273,1.2365696592,2006-10,,0.0,0.020900022065931376,-0.02
AAPL,2006-10-31,20061031,14593,11,3,0.00491254,2006,10,B,0.0041,0.0491605648,3783310,APPLE COMPUTER,0.03,0.03,0.0,0.0407,76.980003357,65838.148611,0.0,0.0242437597,-0.023954537,0.1345616132,0.1847389269,0.0817920497,-0.056196981,0.2656220468,0.2775601054,5.9129595257,0.0742398724,0.0327253925,0.1743591055,0.036150472,0.3758283058,0.5595205912,1.1919191919,0.243902439,-1.0,1.9740505241,1.8,0.0028754223,-0.000121202,0.1969526448,0.0797929696,0.0793616562,0.0004313133,0.109337934,0.0287542233,0.0805837107,0.0,0.0,0.0230033786,0.1886277047,0.1226164336,0.3694198835,0.1891309036,0.2538831765,0.1883614089,4.6535087719,-0.000287542,-0.000287542,0.0,0.0244410898,0.1974448316,0.0244410898,0.1974448316,0.0450993967,1.0772050895,1.4408458913,37.951754386,0.037559228,0.5913306017,0.3431516843,0.2244263704,8.0,0.1114627633,0.0396597765,0.060902506,1.3715846995,0.3441258094,0.046538025,0.0289119244,-0.001838159,-0.001637104,0.115261304,0.0969076201,-0.089735552,0.0122464031,0.4554081808,-0.10357256,-0.503844732,0.0750057097,0.2938383938,0.5082583325,0.3560908254,0.2602116507,1.3850174216,0.0993458414,0.2135719934,-0.094996954,1.5216582805,0.0784118924,0.7678982819,0.6635676569,1.163485313,4.0,-5.873604857,8.9650304648,18249.286319,-15.99200853,1.2759336154,0.0347065169,0.2112908746,0.1388556664,0.0,-0.12494276,0.2628567231,0.026155049,0.0209908697,0.0143989468,0.0053616331,6.0755e-05,0.0098726956,0.0079149973,0.0402866419,0.2432670956,18.343339934,1.5296018782,-0.293276231,-0.190147908,0.3787919872,0.820581096,0.01714956,1.16879802,-0.14627259,-0.17488121,0.01729701,0.26161332,0.01818275,0.8775286,0.03374633,0.04533498,0.01923275,0.62883467,0.00013845,1977570081.72843,0.43529155,0.03562492,0.41106227,0.00014802,0.00013502,9.65e-06,0.02338233,0.89940526,1.06440663,0.00876548,0.46746847,1.6824620975,1.316505841,321,1.4737802566,0.7350463979,1.2502898309,1.0532917079,2006-10,,0.0,0.020900022065931376,-0.02
