stock_ticker,date,ret_eom,permno,exchcd,shrcd,mspread,year,month,size_port,rf,stock_exret,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,year_month,form_type,sentiment
MSFT,2012-11-30,20121130,10107,11,3,0.00446645,2012,11,B,0.0001,-0.059490366,59491810,MICROSOFT,0.77,0.77,0.06,0.76,28.540000916,240205.83319,0.0279653659,0.0005087859,0.0268575979,-0.040994599,0.0163937017,-0.057993103,0.0277136197,0.14854176,0.2283899955,-0.212161115,-0.031918861,0.0135759073,-0.038599559,0.0013654678,0.1156075213,0.0540440073,-0.021231423,-0.171282799,1.0739711756,0.2615808478,-0.260981084,-0.001937809,-0.008979888,0.1067031689,-0.000841091,0.0221240033,-0.022965095,0.0287785208,0.0047909228,0.023987598,0.0001896579,0.097533623,0.003034526,0.0801263286,0.3792032337,0.4861096223,0.454956255,0.444415143,0.2487400375,1.8311390581,-0.025694519,-0.025694519,0.0,-0.120787328,-0.862763576,-0.023253705,-0.166097302,0.0505133206,0.3546519778,0.6411392543,4.8289120325,0.133079229,0.5198274938,0.0091910708,0.0434782609,0.0,0.0011407124,0.00924529,0.0155103816,0.1659079413,0.0398456843,-0.007017043,-0.004169138,-0.114526607,-0.063069937,0.2268522565,0.0367088823,-0.013689176,-0.036673001,0.0506134955,-1.057742055,-8.963756176,-0.209691469,0.3728013689,0.5423075508,0.5181844582,0.50755262,1.3115207916,0.2607878223,0.3341689274,0.0124620937,1.7767082747,0.1146429075,0.702832697,1.717825392,0.8220074698,4.0,-5.929184504,4.7702068554,164470.24396,-43.79620394,-0.23156521,0.0387542663,0.5048628436,0.2841562967,0.0497240214,-0.212717565,0.3069159438,0.0706810479,0.1316620816,0.1220661447,0.0489163808,0.0409523777,0.0408441372,0.0807308628,0.1624135535,0.3258992044,16.693829053,0.9543368622,0.1256531944,-0.312649265,0.6722369288,0.6375002096,0.00909475,-0.27065823,-0.28081969,1.65445065,0.00866822,-1.04477016,0.00966905,-0.38117198,0.00990592,0.01183644,0.01095591,-0.94850378,0.00349715,1291304738.20378,0.30568206,0.00514196,0.31142349,0.00499062,0.00492704,7.35e-06,0.00931364,0.86879763,0.91360276,0.00436026,0.68055767,0.896136246,0.7472042013,334,0.8218252723,1.7039200728,-1.346279563,1.0747076583,2012-11,,0.0
AAPL,2012-12-31,20121231,14593,11,3,0.00406041,2012,12,B,0.0001,-0.090837961,3783310,APPLE INC,0.47,0.48,0.03,0.4932,585.2800293,550568.24132,0.0090396748,0.0121399728,-0.003573728,-0.012413454,-0.105104898,0.0345516096,0.1018573078,0.5638185879,0.5279433911,1.097464649,0.0596545972,0.0379118672,0.0247131083,0.0217136531,0.5258434965,0.4833436335,0.9197037037,0.2620922385,,2.855932423,4.9549632353,0.0014303605,0.2597468441,0.0209029074,0.0355195953,0.0380672331,-0.002547638,0.3136541106,0.0462503683,0.2674037423,0.0,0.0209029074,0.0384294274,0.2963056183,0.3562011128,0.4203909243,0.4357504174,0.4469789741,0.3212156138,0.6303453361,-0.003063304,-0.003063304,0.0,-0.073764856,-0.29940448,-0.052861949,-0.214561583,0.7876880421,0.5707076908,1.1037255149,1.7696332588,0.0209660511,0.1697647579,0.2951886924,0.2466725821,8.0,0.4041289646,0.0570449053,0.2010465263,2.8022300469,0.2258233874,0.0772665978,0.0584626393,-0.03079675,-0.018541491,0.040779393,0.6651848079,0.2905207724,0.1929944345,0.3191561052,-1.143040346,-0.991830349,0.424655384,0.5523333146,0.6414507578,0.7283564181,0.6648869406,1.3370792116,0.3201367744,0.3619855613,0.0130590847,1.3037833858,0.102653779,0.2895128119,0.9040672948,0.923741078,5.0,-8.730345575,9.431228538,517436.96737,-10.75123062,1.1631321693,0.0205327405,0.2958688638,0.2269309971,0.0,-0.050228106,0.2702880203,0.0728937795,0.0947185037,0.0829506618,0.0021541381,0.0009063363,0.0056668725,0.1608141323,0.1067976268,0.2559452184,16.479765484,1.1889573501,0.1836332604,-0.39778573,0.3400925722,0.8981218714,0.01582642,1.03914815,0.38752202,2.14017548,0.01517667,1.30780049,0.01181177,0.97557661,0.03039603,0.07211217,0.02430422,1.07710347,0.00036715,10703806279.8868,0.36859686,0.01858925,0.38102264,0.0006699,0.00060703,1.12e-06,0.01470775,0.83361352,1.14801977,0.00606485,0.66207798,1.3235199783,1.7350564657,395,1.717149719,1.617966477,1.5264155186,1.5132729172,2012-12,,0.0
MSFT,2012-12-31,20121231,10107,11,3,0.00604892,2012,12,B,0.0001,0.0034581386,59491810,MICROSOFT,0.76,0.76,0.05,0.76,26.614999771,224004.1342,0.0311190454,0.0005087859,0.0276740155,-0.059390366,-0.073977895,-0.015923095,-0.08878321,0.1377742073,0.2594500529,-0.167170172,0.0148553234,0.0068262992,0.0405871738,-0.004644748,0.1156075213,0.0540440073,-0.021231423,-0.171282799,1.0739711756,0.2615808478,-0.260981084,-0.001937809,-0.008979888,0.1067031689,-0.000841091,0.0221240033,-0.022965095,0.0287785208,0.0047909228,0.023987598,0.0001896579,0.097533623,0.003034526,0.0801263286,0.3792032337,0.4861096223,0.454956255,0.444415143,0.2487400375,1.8311390581,-0.025694519,-0.025694519,0.0,-0.120787328,-0.862763576,-0.023253705,-0.166097302,0.0505133206,0.3546519778,0.6411392543,4.8289120325,0.133079229,0.5198274938,0.0091910708,0.0434782609,0.0,0.0011407124,0.00924529,0.0155103816,0.1659079413,0.0398456843,-0.007017043,-0.004169138,-0.114526607,-0.063069937,0.2268522565,0.0367088823,-0.013689176,-0.036673001,0.0506134955,-1.057742055,-8.963756176,-0.209691469,0.3728013689,0.5423075508,0.5181844582,0.50755262,1.3115207916,0.2607878223,0.3341689274,0.0124620937,1.7767082747,0.1146429075,0.702832697,1.717825392,0.8220074698,4.0,-5.929184504,4.7702068554,164470.24396,-43.79620394,-0.23156521,0.0387542663,0.541378401,0.3047086619,0.0533204445,-0.228102933,0.3291144615,0.075793244,0.1411848943,0.1308949056,0.052454389,0.0439143681,0.0437982988,0.0882954412,0.1776318977,0.3367475652,16.502919837,0.9417844761,0.1421738656,-0.405556419,0.6740880443,0.6376162907,0.01207504,-0.10807758,0.30756435,0.9551446,0.01237411,-0.18612664,0.01103849,-0.25246868,0.01782293,0.03416253,0.01601651,0.50887285,0.00315203,1342262077.16511,0.34382695,0.00544239,0.36559556,0.00459241,0.0047311,7.49e-06,0.00972594,0.8101979,0.89032045,0.00446645,0.6841634,1.0196347228,1.3646219844,335,0.7753995733,1.7001638981,-1.359523087,1.0355960013,2012-12,,0.0
AAPL,2013-01-31,20130131,14593,11,3,0.00541994,2013,1,B,0.0,-0.14409399,3783310,APPLE INC,0.48,0.48,0.03,0.4932,532.1729126,499695.99626,0.0099599714,0.0072504811,0.0012688242,-0.090737961,-0.118684392,0.0107398379,-0.015474811,0.4574618951,0.4264937842,1.0446284011,0.1271111369,0.0181074037,-0.07431672,0.0300940227,0.5258434965,0.4833436335,0.9197037037,0.2620922385,,2.855932423,4.9549632353,0.0014303605,0.2597468441,0.0209029074,0.0355195953,0.0380672331,-0.002547638,0.3136541106,0.0462503683,0.2674037423,0.0,0.0209029074,0.0384294274,0.2963056183,0.3562011128,0.4203909243,0.4357504174,0.4469789741,0.3212156138,0.6303453361,-0.003063304,-0.003063304,0.0,-0.073764856,-0.29940448,-0.052861949,-0.214561583,0.7876880421,0.5707076908,1.1037255149,1.7696332588,0.0209660511,0.1697647579,0.2951886924,0.2466725821,8.0,0.4041289646,0.0570449053,0.2010465263,2.8022300469,0.2258233874,0.0772665978,0.0584626393,-0.03079675,-0.018541491,0.040779393,0.6651848079,0.2905207724,0.1929944345,0.3191561052,-1.143040346,-0.991830349,0.424655384,0.5523333146,0.6414507578,0.7283564181,0.6648869406,1.3370792116,0.3201367744,0.3619855613,0.0130590847,1.3037833858,0.102653779,0.2895128119,0.9040672948,0.923741078,5.0,-8.730345575,9.431228538,517436.96737,-10.75123062,1.1631321693,0.0205327405,0.3259902045,0.2500340226,0.0,-0.055341648,0.2978050677,0.080314832,0.1043614525,0.0913955692,0.0023734431,0.0009986072,0.0062437963,0.1781451665,0.1183072702,0.2419267176,16.189254045,1.1878443803,0.1007523298,-0.348589728,0.3757237663,0.8884492225,0.01962541,-1.88389953,0.53214523,1.57731335,0.01008936,-0.40356642,0.00863454,0.08726468,0.02572156,0.04431748,0.0239999,-0.31571097,0.00035275,11350320798.5189,0.36501764,0.02004012,0.39323846,0.00055901,0.00056342,1.14e-06,0.01558772,0.75797313,1.26823632,0.00406041,0.65605759,1.4689653606,1.385494219,396,1.7159247446,1.6181032466,1.5256916159,1.4528411022,2013-01,,0.0
MSFT,2013-01-31,20130131,10107,11,3,0.00527453,2013,1,B,0.0,0.0277165659,59491810,MICROSOFT,0.75,0.75,0.04,0.76,26.709699631,223667.02471,0.0311659478,-0.001998744,0.0301834154,0.0035581386,-0.097950281,-0.1167308,-0.156585632,0.0545359087,0.1392601604,-0.202281465,0.1375193298,-0.005351991,-0.07168194,0.0045463426,0.1156075213,0.0540440073,-0.021231423,-0.171282799,1.0739711756,0.2615808478,-0.260981084,-0.001937809,-0.008979888,0.1067031689,-0.000841091,0.0221240033,-0.022965095,0.0287785208,0.0047909228,0.023987598,0.0001896579,0.097533623,0.003034526,0.0801263286,0.3792032337,0.4861096223,0.454956255,0.444415143,0.2487400375,1.8311390581,-0.025694519,-0.025694519,0.0,-0.120787328,-0.862763576,-0.023253705,-0.166097302,0.0505133206,0.3546519778,0.6411392543,4.8289120325,0.133079229,0.5198274938,0.0091910708,0.0434782609,0.0,0.0011407124,0.00924529,0.0155103816,0.1659079413,0.0398456843,-0.007017043,-0.004169138,-0.114526607,-0.063069937,0.2268522565,0.0367088823,-0.013689176,-0.036673001,0.0506134955,-1.057742055,-8.963756176,-0.209691469,0.3728013689,0.5423075508,0.5181844582,0.50755262,1.3115207916,0.2607878223,0.3341689274,0.0124620937,1.7767082747,0.1146429075,0.702832697,1.717825392,0.8220074698,4.0,-5.929184504,4.7702068554,164470.24396,-43.79620394,-0.23156521,0.0387542663,0.5421943631,0.3051679169,0.0534008087,-0.228446728,0.3296105007,0.0759074791,0.1413976872,0.1310921896,0.0525334479,0.0439805555,0.0438643113,0.0884679223,0.1779788933,0.3334292233,16.498653856,0.9458583303,0.0043090389,-0.783416469,0.6902455206,0.6075809546,0.00758206,0.25646293,-0.42722856,1.38171308,0.00755139,0.27512583,0.00629922,0.36677822,0.014905,0.01833304,0.01090007,0.31145847,0.00430407,1325790234.76514,0.35940892,0.00545674,0.37893741,0.00443154,0.00470227,7.15e-06,0.0096437,0.8130807,1.00820386,0.00604892,0.68402977,1.080175688,1.1383857939,336,0.7592925996,1.701839257,-1.356231064,1.0080065351,2013-01,,0.0
AAPL,2013-02-28,20130228,14593,11,3,0.00636638,2013,2,B,0.0,-0.025115801,3783310,APPLE INC,0.36,0.37,0.02,0.3604,455.48999023,427731.51925,0.0116357051,0.007173118,0.001345643,-0.14409399,-0.102025044,-0.121239157,-0.080941129,0.1757622925,0.2793550403,2.3723404979,0.1883105338,-0.012111189,0.0052068562,0.0329498541,0.5129542584,0.4458147419,0.9471830986,0.0193298969,,2.647779979,6.2508741259,8.51963e-05,0.2073336968,0.0127567248,0.0538894947,0.0600463468,-0.006156852,0.0597737186,0.0427458197,0.0170278989,0.0,0.2200904217,0.0326415394,0.2685557525,0.3529595931,0.4081867957,0.4029784624,0.4425816125,0.3160226266,0.6201210135,-0.003186341,-0.003186341,0.0,-0.051816385,-0.218603982,0.1682740367,0.7099178108,-0.02613194,0.5569679208,1.0703780327,1.7569178613,0.0216027296,0.1654455198,0.2026290823,0.1836441894,8.0,0.0164473967,0.0870835517,0.0344315831,3.1371571072,0.2722320481,0.0658150647,0.0504800609,-0.02056363,-0.011557444,0.040601145,0.9384968176,0.0769354383,0.1848355273,0.2552542447,-0.887269405,-0.961533009,0.6433067031,0.5312921604,0.6175679508,0.6894330809,0.6096879807,1.3361847938,0.2888495093,0.3511620774,-0.033644927,1.3332424635,0.0824856621,0.3103189863,0.8615155382,0.9198855385,5.0,-8.578493678,9.4219407597,517759.51443,-22.40911171,0.9365441489,0.0253812881,0.4116226934,0.3087380613,0.0,-0.06810113,0.3659024247,0.0975682131,0.118897013,0.0995040068,0.0087648439,0.0072101303,0.0079044911,0.223483284,0.146627272,0.234135535,15.611203748,1.0280105713,-0.043940694,-0.633474202,0.4643835429,0.8412293051,0.03294139,-2.08207605,0.34332825,-0.26952472,0.03312497,-1.79583966,0.02328409,-0.59894448,0.02657255,0.04150885,0.03363923,-2.03887382,0.00037829,11659754079.5067,0.36970217,0.02133677,0.41427069,0.00046241,0.00049531,1.22e-06,0.01786998,0.64875375,1.2811546,0.00541994,0.66134007,1.6196068107,1.3027820623,397,1.7103967678,1.5738977235,1.5305858321,1.3884976521,2013-02,,0.0
MSFT,2013-02-28,20130228,10107,11,3,0.00365004,2013,2,B,0.0,0.0211292692,59491810,MICROSOFT,0.78,0.77,0.02,0.72,27.450000763,229927.93164,0.0303173032,-0.001731188,0.0299153578,0.0277165659,-0.056043547,-0.079900112,-0.147239461,-0.06965265,0.0495653888,-0.009074813,0.0816118866,-0.010251566,-0.055938086,0.0081557421,0.1346273798,0.0174212598,0.110013471,-0.284581498,0.9929953302,0.285331107,-0.109510086,-0.005300469,-0.008979888,0.1401916702,-0.003782533,0.0297269356,-0.033509469,0.0466129509,0.0112409334,0.0353720175,0.0001887164,0.1400029538,0.0009846073,0.0870885162,0.360162523,0.4708802389,0.4501706653,0.4029980998,0.2210711521,1.8428086551,-0.022424431,-0.022424431,0.0,-0.130550724,-1.013052337,0.0094522301,0.0733477652,0.1316575897,0.355664774,0.6311542974,5.1166030264,0.1373982504,0.5468180774,0.0091910708,0.0434782609,0.0,0.0021132989,0.0078387562,0.0434338897,0.1737891738,-0.078517154,0.0654301453,0.0368266115,-0.032589978,-0.015958935,0.2283353572,0.1324404021,0.0601484925,-0.045929453,0.0049639208,-3.288213297,-0.405077584,-0.09020068,0.3626495368,0.5342736117,0.4737800136,0.5107759624,1.304915319,0.2594194099,0.3196199416,0.00533013,1.7154761067,0.110616852,0.6986251846,2.6733646865,0.8347740074,4.0,-5.860116184,4.7645372659,150042.239,-45.0057167,-0.419336106,0.053174706,0.5300617421,0.3089881229,0.0519728069,-0.237874536,0.3147029571,0.0683083603,0.1375083043,0.1267571095,0.0497851649,0.0411128823,0.0432396357,0.0807035479,0.1655615424,0.3042006832,16.6030325,0.9314011278,-0.292064373,-0.583220024,0.693682778,0.7520483304,0.00969247,-0.51132815,0.41224811,0.94342778,0.00745401,-0.0770094,0.00983373,-0.36257196,0.01719122,0.0340813,0.01198478,0.80807224,0.00388432,1373851520.18088,0.35292149,0.00573906,0.36896739,0.00426447,0.00478447,6.6e-06,0.00877071,0.8356165,0.96788221,0.00527453,0.68228931,1.0318918814,1.3647852708,337,0.7258222181,1.7017560412,-1.44725881,1.0447063953,2013-02,,0.0
AAPL,2013-04-30,20130430,14593,11,3,0.00418849,2013,4,B,0.0,0.0002710774,3783310,APPLE INC,0.36,0.36,0.02,0.3604,442.66000366,416142.01348,0.0179396969,0.0054674849,0.0090262342,0.0028545759,-0.165590755,-0.3313488,-0.23315507,-0.253044037,0.1139854949,3.1780487465,-0.02596949,-0.021345302,0.1312212119,0.0265432441,0.5129542584,0.4458147419,0.9471830986,0.0193298969,,2.647779979,6.2508741259,8.51963e-05,0.2073336968,0.0127567248,0.0538894947,0.0600463468,-0.006156852,0.0597737186,0.0427458197,0.0170278989,0.0,0.2200904217,0.0326415394,0.2685557525,0.3529595931,0.4081867957,0.4029784624,0.4425816125,0.3160226266,0.6201210135,-0.003186341,-0.003186341,0.0,-0.051816385,-0.218603982,0.1682740367,0.7099178108,-0.02613194,0.5569679208,1.0703780327,1.7569178613,0.0216027296,0.1654455198,0.2026290823,0.1836441894,8.0,0.0164473967,0.0870835517,0.0344315831,3.1371571072,0.2722320481,0.0658150647,0.0504800609,-0.02056363,-0.011557444,0.040601145,0.9384968176,0.0769354383,0.1848355273,0.2552542447,-0.887269405,-0.961533009,0.6433067031,0.5312921604,0.6175679508,0.6894330809,0.6096879807,1.3361847938,0.2888495093,0.3511620774,-0.033644927,1.3332424635,0.0824856621,0.3103189863,0.8615155382,0.9198855385,5.0,-8.578493678,9.4219407597,517759.51443,-22.40911171,0.9365441489,0.0253812881,0.4230863366,0.3173363797,0.0,-0.069997739,0.3760927638,0.1002854762,0.1222082807,0.1022751816,0.0090089438,0.0074109316,0.0081246303,0.2301757225,0.1510181776,0.1807738033,15.50754288,1.0138107061,-0.574026982,-1.497321239,0.4800687979,0.7138693435,0.01727792,0.07041897,0.42486459,-2.36613489,0.01727946,0.39406445,0.01757931,-0.18181942,0.02278399,0.02718297,0.01727941,0.0705361,0.00072472,10922691284.08,0.39310532,0.02215579,0.3713609,0.00043454,0.00053682,1.47e-06,0.01811645,0.63048002,1.24108598,0.00566287,0.65706412,1.6294197998,1.1044501535,399,1.7113093621,1.5807391758,1.5309968763,1.3580771516,2013-04,,0.0
MSFT,2013-04-30,20130430,10107,11,3,0.00376332,2013,4,B,0.0,0.1571403295,59491810,MICROSOFT,0.78,0.78,0.04,0.66,28.604999542,238823.14118,0.0302281314,-0.006071429,0.0362305212,0.0289568454,0.0494314658,-0.049992367,-0.069771361,-0.111745095,-0.03169936,0.2461056297,-0.007440759,-0.006496906,0.0428218811,0.0041031159,0.1346273798,0.0174212598,0.110013471,-0.284581498,0.9929953302,0.285331107,-0.109510086,-0.005300469,-0.008979888,0.1401916702,-0.003782533,0.0297269356,-0.033509469,0.0466129509,0.0112409334,0.0353720175,0.0001887164,0.1400029538,0.0009846073,0.0870885162,0.360162523,0.4708802389,0.4501706653,0.4029980998,0.2210711521,1.8428086551,-0.022424431,-0.022424431,0.0,-0.130550724,-1.013052337,0.0094522301,0.0733477652,0.1316575897,0.355664774,0.6311542974,5.1166030264,0.1373982504,0.5468180774,0.0091910708,0.0434782609,0.0,0.0021132989,0.0078387562,0.0434338897,0.1737891738,-0.078517154,0.0654301453,0.0368266115,-0.032589978,-0.015958935,0.2283353572,0.1324404021,0.0601484925,-0.045929453,0.0049639208,-3.288213297,-0.405077584,-0.09020068,0.3626495368,0.5342736117,0.4737800136,0.5107759624,1.304915319,0.2594194099,0.3196199416,0.00533013,1.7154761067,0.110616852,0.6986251846,2.6733646865,0.8347740074,4.0,-5.860116184,4.7645372659,150042.239,-45.0057167,-0.419336106,0.053174706,0.5103190562,0.2974795476,0.0500370272,-0.229014658,0.302981527,0.0657641463,0.1323866684,0.1220359127,0.0479308661,0.0395815914,0.0416291317,0.0768047899,0.1575633266,0.2820381078,16.704725317,0.9087733603,-0.436610572,-0.835726821,0.7089528053,0.7370929582,0.00485944,-0.59694806,-0.04924194,0.12285998,0.00465017,-0.38355452,0.00479337,-0.01293408,0.00761222,0.00828335,0.00538216,-0.46116384,0.00498484,1385304474.5987,0.3250753,0.00593488,0.32825215,0.00429352,0.00482331,6.24e-06,0.00860801,0.88232576,1.00184813,0.00312576,0.68898936,1.0228488596,0.6163879339,339,0.7256748168,1.7025558478,-1.449137217,1.0355457914,2013-04,,0.0
AAPL,2013-05-31,20130531,14593,11,3,0.00773895,2013,5,B,0.0,0.0225958414,3783310,APPLE INC,0.26,0.26,0.01,0.2668,442.77999878,415615.00307,0.0179624449,0.0038361093,0.0106500571,0.0002710774,-0.02233292,-0.248582523,-0.264660722,-0.23093969,0.1468927569,2.3571715931,-0.010702422,-0.020347711,0.0354253873,0.0298391238,0.4139500004,0.288217395,1.1275475155,0.177184466,,2.5258842168,6.867061812,0.0011168455,0.2073336968,0.0194810493,0.0403543307,0.0625841459,-0.022229815,0.2031230876,0.0399973481,0.1631257395,0.0,0.0194810493,0.0177165354,0.2204163437,0.3346408642,0.3731130921,0.3971125209,0.4143706294,0.2919370629,0.6296529031,-0.013794827,-0.013794827,0.0,-0.076399372,-0.358852133,-0.056918322,-0.267348552,0.6311318782,0.5376769614,0.9838844098,1.8815780454,0.022060029,0.2030720901,0.2026290823,0.1836441894,8.0,0.1992197922,0.079989328,0.1235359307,2.2680267323,0.1765264498,0.0990329933,0.0742798073,-0.055070859,-0.037981839,0.0392680837,0.2416032748,0.0393597342,0.0654733779,0.1499057628,-0.751468502,-1.738305838,0.7499972519,0.4534723574,0.5275632567,0.593862436,0.5614972491,1.340407694,0.2892986822,0.3207131492,-0.037422354,1.3712447552,0.0889179273,0.3489871129,0.8806447672,0.8881137286,4.0,-8.210404594,7.1410688056,481981.80822,-36.87340461,0.6834137519,0.0280089117,0.4718020248,0.3440684262,0.0,-0.095809823,0.3962489294,0.1004463258,0.1364917041,0.1141368806,0.0200570238,0.0184930764,0.0087412629,0.2329088979,0.1576790524,0.2105521877,15.532331419,0.9798075075,-0.48871826,-1.182459184,0.4264374179,0.7005742514,0.01578183,0.10225957,0.09994161,2.23327088,0.01658106,0.09396393,0.01461966,-0.08540299,0.0246484,0.03095603,0.02120388,-0.79011321,0.00062483,9891666953.84291,0.42274663,0.02160039,0.39717039,0.00046772,0.00058092,1.64e-06,0.01713169,0.63065092,1.36426292,0.00418849,0.65343902,1.5515641971,1.2517941753,400,1.6998907338,1.5900952005,1.4599061656,1.3426452998,2013-05,,0.0
MSFT,2013-05-31,20130531,10107,11,3,0.00341762,2013,5,B,0.0,0.061329402,59491810,MICROSOFT,0.76,0.75,0.03,0.66,33.099998474,276421.62896,0.0261165427,-0.00592308,0.0360812813,0.1571403295,0.0506979515,0.0193027654,-0.006458024,-0.079172379,-0.057993103,0.2307621884,-0.081992783,0.0152424674,-0.036347289,0.0110190892,0.1464679312,0.0121856437,0.2999104745,0.2294596595,1.3666388657,0.242651945,0.2571428571,0.0024090206,-0.008979888,0.164505024,0.0037689516,0.0333843631,-0.029615412,-0.004825812,0.0111358921,-0.015961704,0.0175314533,0.1469735707,0.001134571,0.0758996915,0.3542849308,0.4525617214,0.4219283044,0.383206616,0.206202481,1.4002818123,-0.009099881,-0.026514769,0.0174148877,-0.117156112,-0.975224788,0.0298174584,0.2482049292,0.1643933252,0.3404490104,0.6054141106,3.9524170822,0.1384752502,0.5308548915,0.0091910708,0.0434782609,0.0,-0.052252702,0.0198230625,-0.018495306,0.3075191355,0.0273401963,0.0897600113,0.0523236732,-0.019852605,-0.009343692,0.2191012022,-0.450504459,-0.028531718,-0.024259673,-0.019882956,-0.264757318,0.1476178531,0.1522953554,0.3494115446,0.5188475005,0.440608561,0.4837272703,1.2954266123,0.2372885307,0.3047721921,-0.020803288,1.7164599173,0.1192754125,0.7025730438,2.7777186362,0.8444090055,4.0,-5.713634762,4.3110092935,144596.14596,-46.69237876,0.7268177265,0.0479834144,0.4655315884,0.2712161139,0.0513273873,-0.195802334,0.2638360836,0.0559254356,0.1104653066,0.0999596164,0.0445442712,0.037558566,0.0365347677,0.0830058336,0.1309955492,0.2999395053,17.048729111,0.9242267568,-0.479464461,-0.549918426,0.6740853439,0.7357779778,0.01837961,-0.69147137,0.04647969,1.59261588,0.01861943,-0.95614564,0.01415505,-1.42480741,0.03380515,0.03790849,0.0193924,-0.28674898,0.00305778,1470045207.60613,0.42275508,0.00623503,0.39766961,0.00419037,0.00464739,6.46e-06,0.00973832,1.0,0.83136687,0.00376332,0.69216491,1.0862345007,2.5976330346,340,0.6134740804,1.6977028515,-1.563683279,0.9386040767,2013-05,,0.0
AAPL,2013-07-31,20130731,14593,11,3,0.00517731,2013,7,B,0.0,0.1412251294,3783310,APPLE INC,0.26,0.26,0.01,0.2668,396.52999878,360224.50515,0.0286719554,-0.030753276,0.0524737929,-0.118302971,0.022873044,-0.144068911,-0.314102338,-0.213375906,0.0107398379,2.4878165269,0.0458219349,-0.034200613,0.0706203743,0.0272752419,0.4139500004,0.288217395,1.1275475155,0.177184466,,2.5258842168,6.867061812,0.0011168455,0.2073336968,0.0194810493,0.0403543307,0.0625841459,-0.022229815,0.2031230876,0.0399973481,0.1631257395,0.0,0.0194810493,0.0177165354,0.2204163437,0.3346408642,0.3731130921,0.3971125209,0.4143706294,0.2919370629,0.6296529031,-0.013794827,-0.013794827,0.0,-0.076399372,-0.358852133,-0.056918322,-0.267348552,0.6311318782,0.5376769614,0.9838844098,1.8815780454,0.022060029,0.2030720901,0.2026290823,0.1836441894,8.0,0.1992197922,0.079989328,0.1235359307,2.2680267323,0.1765264498,0.0990329933,0.0742798073,-0.055070859,-0.037981839,0.0392680837,0.2416032748,0.0393597342,0.0654733779,0.1499057628,-0.751468502,-1.738305838,0.7499972519,0.4534723574,0.5275632567,0.593862436,0.5614972491,1.340407694,0.2892986822,0.3207131492,-0.037422354,1.3712447552,0.0889179273,0.3489871129,0.8806447672,0.8881137286,4.0,-8.210404594,7.1410688056,481981.80822,-36.87340461,0.6834137519,0.0280089117,0.5443494188,0.3969746587,0.0,-0.110542174,0.4571787806,0.1158916159,0.1574795695,0.1316873209,0.0231411242,0.0213366939,0.0100853772,0.2731734373,0.1849380987,0.2100832008,14.947864273,0.9634092245,-0.440454255,-0.708203946,0.5261902334,0.6917475438,0.00791957,-0.30919229,0.10288463,0.21228688,0.00759773,0.01091972,0.00786835,-0.10845111,0.00601709,0.00873457,0.00967418,-0.16535232,0.00136313,7956364912.41338,0.39838277,0.01888302,0.38834447,0.00070368,0.00059995,1.72e-06,0.01752127,0.56477712,1.45465884,0.00497168,0.6488244,1.6062115892,0.3116931451,402,1.6974261707,1.5977069394,1.4531451213,1.3262176608,2013-07,,0.0
